198.066,-8.019
198.122,-8.003
198.177,-7.898
198.233,-7.935
198.288,-7.896
198.344,-7.693
198.399,-7.707
198.455,-7.771
198.511,-7.819
198.566,-7.83
198.622,-7.764
198.677,-7.897
198.733,-7.717
198.788,-7.812
198.844,-7.79
198.899,-7.772
198.955,-7.711
199.01,-7.766
199.066,-7.831
199.121,-7.922
199.177,-7.828
199.232,-7.934
199.288,-7.936
199.343,-7.58
199.399,-7.378
199.454,-7.478
199.51,-7.584
199.565,-7.424
199.621,-7.303
199.676,-7.446
199.732,-7.377
199.787,-7.307
199.842,-7.4
199.898,-7.472
199.953,-7.614
200.009,-7.652
200.064,-7.463
200.12,-7.432
200.175,-7.28
200.23,-7.349
200.286,-7.477
200.341,-7.346
200.397,-7.338
200.452,-7.35
200.507,-7.346
200.563,-7.426
200.618,-7.494
200.674,-7.233
200.729,-7.279
200.784,-7.264
200.84,-7.341
200.895,-7.324
200.95,-7.274
201.006,-7.296
201.061,-7.196
201.117,-7.167
201.172,-7.129
201.227,-7.176
201.283,-7.194
201.338,-7.105
201.393,-7.189
201.449,-7.3
201.504,-7.308
201.559,-7.246
201.614,-7.225
201.67,-7.241
201.725,-7.281
201.78,-7.255
201.836,-7.1
201.891,-7.071
201.946,-7.197
202.002,-7.052
202.057,-6.996
202.112,-6.982
202.167,-7.076
202.223,-7.019
202.278,-7.054
202.333,-7.026
202.388,-7.047
202.444,-7.072
202.499,-7.095
202.554,-7.105
202.609,-7.114
202.665,-7.009
202.72,-7.156
202.775,-7.101
202.83,-6.982
202.885,-6.852
202.941,-6.938
202.996,-6.956
203.051,-6.863
203.106,-6.845
203.161,-6.867
203.217,-6.809
203.272,-6.816
203.327,-6.84
203.382,-6.988
203.437,-6.993
203.492,-6.908
203.548,-6.808
203.603,-6.814
203.658,-6.909
203.713,-6.878
203.768,-6.923
203.823,-6.874
203.879,-6.848
203.934,-6.822
203.989,-6.793
204.044,-6.71
204.099,-6.793
204.154,-6.804
204.209,-6.703
204.264,-6.95
204.319,-6.921
204.375,-6.737
204.43,-6.67
204.485,-6.655
204.54,-6.56
204.595,-6.654
204.65,-6.638
204.705,-6.599
204.76,-6.696
204.815,-6.79
204.87,-6.8
204.925,-6.727
204.98,-6.698
205.035,-6.645
205.09,-6.753
205.145,-6.563
205.2,-6.64
205.255,-6.677
205.31,-6.558
205.366,-6.652
205.421,-6.622
205.476,-6.514
205.531,-6.615
205.586,-6.58
205.641,-6.435
205.696,-6.375
205.751,-6.524
205.806,-6.56
205.86,-6.415
205.915,-6.376
205.97,-6.481
206.025,-6.583
206.08,-6.548
206.135,-6.437
206.19,-6.578
206.245,-6.443
206.3,-6.475
206.355,-6.576
206.41,-6.605
206.465,-6.498
206.52,-6.471
206.575,-6.394
206.63,-6.487
206.685,-6.455
206.74,-6.437
206.794,-6.462
206.849,-6.554
206.904,-6.489
206.959,-6.29
207.014,-6.462
207.069,-6.43
207.124,-6.322
207.179,-6.376
207.234,-6.566
207.288,-6.483
207.343,-6.382
207.398,-6.494
207.453,-6.368
207.508,-6.374
207.563,-6.334
207.618,-6.319
207.672,-6.311
207.727,-6.355
207.782,-6.374
207.837,-6.442
207.892,-6.38
207.947,-6.325
208.001,-6.361
208.056,-6.293
208.111,-6.306
208.166,-6.363
208.221,-6.469
208.275,-6.368
208.33,-6.413
208.385,-6.366
208.44,-6.408
208.494,-6.433
208.549,-6.297
208.604,-6.424
208.659,-6.428
208.713,-6.436
208.768,-6.483
208.823,-6.467
208.878,-6.442
208.932,-6.395
208.987,-6.396
209.042,-6.501
209.097,-6.507
209.151,-6.407
209.206,-6.39
209.261,-6.331
209.315,-6.228
209.37,-6.128
209.425,-6.212
209.48,-6.223
209.534,-6.194
209.589,-6.199
209.644,-6.311
209.698,-6.29
209.753,-6.301
209.808,-6.311
209.862,-6.39
209.917,-6.236
209.972,-6.152
210.026,-6.236
210.081,-6.17
210.136,-6.32
210.19,-6.305
210.245,-6.211
210.299,-6.269
210.354,-6.4
210.409,-6.261
210.463,-6.199
210.518,-6.21
210.573,-6.26
210.627,-6.18
210.682,-6
210.736,-6.142
210.791,-6.236
210.846,-6.287
210.9,-6.335
210.955,-6.233
211.009,-6.191
211.064,-6.376
211.118,-6.382
211.173,-6.22
211.228,-6.345
211.282,-6.41
211.337,-6.342
211.391,-6.207
211.446,-6.28
211.5,-6.287
211.555,-6.241
211.609,-6.092
211.664,-6.074
211.718,-6.361
211.773,-6.289
211.827,-6.277
211.882,-6.191
211.936,-6.082
211.991,-6.18
212.045,-6.286
212.1,-6.309
212.154,-6.146
212.209,-6.269
212.263,-6.427
212.318,-6.243
212.372,-6.125
212.427,-5.964
212.481,-6.011
212.536,-6.154
212.59,-6.194
212.644,-6.131
212.699,-6.129
212.753,-6.191
212.808,-6.137
212.862,-6.149
212.917,-6.193
212.971,-6.128
213.025,-6.104
213.08,-6.254
213.134,-6.192
213.189,-6.183
213.243,-6.271
213.297,-6.297
213.352,-6.251
213.406,-6.335
213.461,-6.28
213.515,-6.216
213.569,-6.125
213.624,-6.154
213.678,-6.086
213.732,-6.042
213.787,-6.121
213.841,-6.191
213.895,-6.321
213.95,-6.31
214.004,-6.186
214.058,-6.11
214.113,-6.247
214.167,-6.159
214.221,-5.909
214.276,-6.082
214.33,-6.17
214.384,-6.133
214.439,-6.171
214.493,-6.265
214.547,-6.335
214.601,-6.304
214.656,-6.463
214.71,-6.425
214.764,-6.309
214.819,-6.185
214.873,-6.101
214.927,-6.173
214.981,-6.028
215.036,-6.079
215.09,-6.128
215.144,-6.115
215.198,-6.091
215.252,-6.208
215.307,-6.284
215.361,-6.059
215.415,-6.249
215.469,-6.173
215.524,-6.079
215.578,-6.21
215.632,-6.208
215.686,-6.281
215.74,-6.23
215.795,-6.01
215.849,-6.136
215.903,-6.319
215.957,-6.178
216.011,-6.08
216.065,-6.219
216.12,-6.243
216.174,-6.271
216.228,-6.315
216.282,-6.228
216.336,-6.359
216.39,-6.211
216.444,-6.196
216.499,-6.298
216.553,-6.142
216.607,-6.178
216.661,-6.037
216.715,-6.209
216.769,-6.275
216.823,-6.251
216.877,-6.124
216.932,-6.008
216.986,-6.017
217.04,-6.043
217.094,-6.078
217.148,-6.13
217.202,-6.316
217.256,-6.257
217.31,-6.227
217.364,-6.153
217.418,-6.296
217.472,-6.316
217.526,-6.308
217.58,-6.189
217.634,-6.088
217.688,-6.115
217.742,-6.157
217.796,-6.142
217.85,-6.19
217.904,-6.235
217.958,-6.121
218.013,-6.198
218.067,-6.19
218.121,-6.082
218.174,-6.123
218.228,-6.204
218.282,-6.235
218.336,-6.246
218.39,-6.25
218.444,-6.121
218.498,-6.232
218.552,-6.176
218.606,-6.052
218.66,-6.078
218.714,-6.262
218.768,-6.14
218.822,-6.143
218.876,-6.277
218.93,-6.341
218.984,-6.237
219.038,-6.072
219.092,-6.108
219.146,-6.021
219.2,-6.06
219.253,-6.106
219.307,-6.296
219.361,-6.163
219.415,-6.069
219.469,-6.155
219.523,-6.299
219.577,-6.213
219.631,-6.027
219.685,-6.047
219.738,-6.119
219.792,-6.271
219.846,-6.227
219.9,-6.123
219.954,-6.087
220.008,-6.186
220.062,-6.286
220.115,-6.233
220.169,-6.283
220.223,-6.335
220.277,-6.32
220.331,-6.243
220.384,-6.253
220.438,-6.183
220.492,-6.211
220.546,-6.098
220.6,-6.197
220.653,-6.289
220.707,-6.183
220.761,-6.093
220.815,-6.012
220.869,-6.096
220.922,-6.18
220.976,-6.322
221.03,-6.114
221.084,-5.969
221.137,-5.954
221.191,-5.986
221.245,-6.126
221.299,-6.224
221.352,-6.292
221.406,-6.254
221.46,-6.107
221.514,-6.132
221.567,-6.217
221.621,-5.952
221.675,-5.928
221.728,-5.756
221.782,-5.987
221.836,-6.135
221.889,-5.956
221.943,-6.052
221.997,-6.227
222.051,-6.241
222.104,-6.26
222.158,-6.112
222.212,-6.081
222.265,-6.186
222.319,-6.199
222.372,-6.449
222.426,-6.405
222.48,-6.197
222.533,-6.206
222.587,-6.273
222.641,-6.401
222.694,-6.343
222.748,-6.191
222.802,-6.308
222.855,-6.244
222.909,-6.036
222.962,-6.09
223.016,-6.038
223.07,-6.203
223.123,-6.189
223.177,-6.328
223.23,-6.363
223.284,-6.253
223.337,-6.181
223.391,-6.118
223.445,-6.332
223.498,-6.419
223.552,-6.318
223.605,-6.027
223.659,-6.251
223.712,-6.377
223.766,-6.351
223.819,-6.309
223.873,-6.209
223.926,-6.161
223.98,-6.23
224.033,-6.13
224.087,-6.032
224.14,-6.117
224.194,-6.161
224.247,-6.344
224.301,-6.22
224.354,-6.319
224.408,-6.355
224.461,-6.269
224.515,-6.312
224.568,-6.171
224.622,-6.164
224.675,-6.2
