198.066,-0.829
198.122,-0.873
198.177,-1.19
198.233,-1.317
198.288,-1.182
198.344,-1.119
198.399,-1.031
198.455,-0.949
198.511,-0.775
198.566,-0.737
198.622,-0.813
198.677,-0.908
198.733,-0.926
198.788,-0.908
198.844,-0.996
198.899,-0.704
198.955,-0.944
199.01,-1.092
199.066,-1.162
199.121,-1.123
199.177,-1.083
199.232,-0.847
199.288,-1.245
199.343,-1.183
199.399,-0.818
199.454,-0.556
199.51,-0.175
199.565,-0.593
199.621,-0.776
199.676,-0.718
199.732,-0.591
199.787,-0.592
199.842,-0.652
199.898,-0.941
199.953,-0.852
200.009,-0.723
200.064,-0.693
200.12,-0.633
200.175,-0.596
200.23,-0.723
200.286,-0.711
200.341,-0.787
200.397,-0.728
200.452,-0.56
200.507,-0.534
200.563,-0.503
200.618,-0.659
200.674,-0.718
200.729,-0.843
200.784,-0.707
200.84,-0.576
200.895,-0.472
200.95,-0.396
201.006,-0.313
201.061,-0.329
201.117,-0.458
201.172,-0.54
201.227,-0.654
201.283,-0.634
201.338,-0.937
201.393,-0.767
201.449,-0.607
201.504,-0.426
201.559,-0.68
201.614,-0.552
201.67,-0.526
201.725,-0.523
201.78,-0.562
201.836,-0.505
201.891,-0.401
201.946,-0.4
202.002,-0.199
202.057,-0.426
202.112,-0.419
202.167,-0.508
202.223,-0.796
202.278,-0.766
202.333,-0.709
202.388,-0.387
202.444,-0.394
202.499,-0.545
202.554,-0.472
202.609,-0.636
202.665,-0.293
202.72,-0.326
202.775,-0.545
202.83,-0.615
202.885,-0.54
202.941,-0.839
202.996,-0.762
203.051,-0.555
203.106,-0.526
203.161,-0.605
203.217,-0.525
203.272,-0.613
203.327,-0.453
203.382,-0.647
203.437,-0.583
203.492,-0.429
203.548,-0.297
203.603,-0.45
203.658,-0.559
203.713,-0.462
203.768,-0.546
203.823,-0.461
203.879,-0.478
203.934,-0.522
203.989,-0.721
204.044,-0.471
204.099,-0.522
204.154,-0.635
204.209,-0.301
204.264,-0.364
204.319,-0.276
204.375,-0.267
204.43,-0.438
204.485,-0.489
204.54,-0.418
204.595,-0.15
204.65,-0.293
204.705,-0.427
204.76,-0.387
204.815,-0.563
204.87,-0.621
204.925,-0.438
204.98,-0.214
205.035,-0.333
205.09,-0.546
205.145,-0.538
205.2,-0.555
205.255,-0.33
205.31,-0.519
205.366,-0.66
205.421,-0.538
205.476,-0.424
205.531,-0.613
205.586,-0.602
205.641,-0.445
205.696,-0.434
205.751,-0.178
205.806,-0.168
205.86,-0.422
205.915,-0.546
205.97,-0.501
206.025,-0.341
206.08,-0.428
206.135,-0.628
206.19,-0.621
206.245,-0.475
206.3,-0.615
206.355,-0.647
206.41,-0.733
206.465,-0.239
206.52,-0.193
206.575,-0.335
206.63,-0.278
206.685,-0.38
206.74,-0.088
206.794,-0.192
206.849,-0.546
206.904,-0.43
206.959,-0.42
207.014,-0.185
207.069,-0.568
207.124,-0.569
207.179,-0.469
207.234,-0.429
207.288,-0.333
207.343,-0.19
207.398,-0.247
207.453,-0.287
207.508,-0.105
207.563,-0.143
207.618,-0.306
207.672,-0.435
207.727,-0.49
207.782,-0.469
207.837,-0.399
207.892,-0.398
207.947,-0.594
208.001,-0.775
208.056,-0.631
208.111,-0.621
208.166,-0.443
208.221,-0.439
208.275,-0.653
208.33,-0.351
208.385,-0.422
208.44,-0.391
208.494,-0.457
208.549,-0.524
208.604,-0.695
208.659,-0.604
208.713,-0.371
208.768,-0.47
208.823,-0.361
208.878,-0.719
208.932,-0.452
208.987,-0.253
209.042,-0.314
209.097,-0.338
209.151,-0.455
209.206,-0.453
209.261,-0.13
209.315,-0.126
209.37,-0.323
209.425,-0.4
209.48,-0.32
209.534,-0.33
209.589,-0.446
209.644,-0.458
209.698,-0.399
209.753,-0.441
209.808,-0.334
209.862,-0.244
209.917,-0.352
209.972,-0.434
210.026,-0.334
210.081,-0.376
210.136,-0.189
210.19,-0.134
210.245,-0.058
210.299,-0.367
210.354,-0.526
210.409,-0.457
210.463,-0.477
210.518,-0.48
210.573,-0.325
210.627,-0.347
210.682,-0.489
210.736,-0.453
210.791,-0.456
210.846,-0.52
210.9,-0.467
210.955,-0.423
211.009,-0.348
211.064,-0.286
211.118,-0.465
211.173,-0.406
211.228,-0.505
211.282,-0.482
211.337,-0.596
211.391,-0.523
211.446,-0.544
211.5,-0.341
211.555,-0.256
211.609,-0.274
211.664,-0.178
211.718,0.018
211.773,-0.368
211.827,-0.671
211.882,-0.26
211.936,-0.325
211.991,-0.404
212.045,-0.391
212.1,-0.394
212.154,-0.613
212.209,-0.477
212.263,-0.482
212.318,-0.527
212.372,-0.24
212.427,-0.278
212.481,-0.424
212.536,-0.377
212.59,-0.38
212.644,-0.203
212.699,0.01
212.753,-0.27
212.808,-0.383
212.862,-0.382
212.917,-0.489
212.971,-0.581
213.025,-0.79
213.08,-0.736
213.134,-0.363
213.189,-0.286
213.243,-0.62
213.297,-0.523
213.352,-0.525
213.406,-0.533
213.461,-0.252
213.515,-0.517
213.569,-0.075
213.624,-0.204
213.678,-0.152
213.732,-0.314
213.787,-0.413
213.841,-0.379
213.895,-0.446
213.95,-0.572
214.004,-0.286
214.058,-0.324
214.113,-0.495
214.167,-0.44
214.221,-0.259
214.276,-0.373
214.33,-0.582
214.384,-0.455
214.439,-0.516
214.493,-0.482
214.547,-0.349
214.601,-0.317
214.656,-0.059
214.71,-0.203
214.764,-0.167
214.819,-0.101
214.873,-0.212
214.927,-0.136
214.981,-0.144
215.036,-0.146
215.09,-0.308
215.144,-0.601
215.198,-0.318
215.252,-0.217
215.307,-0.065
215.361,-0.018
215.415,-0.091
215.469,-0.12
215.524,-0.313
215.578,-0.38
215.632,-0.458
215.686,-0.441
215.74,-0.3
215.795,-0.608
215.849,-0.404
215.903,-0.286
215.957,-0.299
216.011,-0.405
216.065,-0.376
216.12,-0.253
216.174,-0.223
216.228,-0.362
216.282,-0.574
216.336,-0.277
216.39,-0.546
216.444,-0.561
216.499,-0.531
216.553,-0.455
216.607,-0.639
216.661,-0.453
216.715,-0.208
216.769,-0.401
216.823,-0.293
216.877,-0.224
216.932,-0.154
216.986,-0.456
217.04,-0.115
217.094,-0.073
217.148,-0.165
217.202,-0.297
217.256,-0.51
217.31,-0.445
217.364,-0.154
217.418,-0.08
217.472,-0.085
217.526,-0.547
217.58,-0.757
217.634,-0.79
217.688,-0.891
217.742,-0.654
217.796,-0.474
217.85,-0.402
217.904,-0.189
217.958,-0.174
218.013,-0.352
218.067,-0.317
218.121,-0.205
218.174,-0.134
218.228,-0.132
218.282,-0.261
218.336,-0.491
218.39,-0.523
218.444,-0.648
218.498,-0.447
218.552,-0.324
218.606,-0.448
218.66,-0.47
218.714,-0.223
218.768,-0.155
218.822,0.023
218.876,-0.175
218.93,-0.135
218.984,-0.419
219.038,-0.205
219.092,-0.144
219.146,-0.204
219.2,-0.365
219.253,-0.331
219.307,-0.288
219.361,-0.068
219.415,-0.108
219.469,-0.131
219.523,-0.117
219.577,-0.277
219.631,-0.1
219.685,-0.266
219.738,-0.38
219.792,-0.532
219.846,-0.522
219.9,-0.347
219.954,-0.118
220.008,-0.059
220.062,-0.009
220.115,-0.582
220.169,-0.609
220.223,-0.311
220.277,-0.193
220.331,-0.309
220.384,-0.319
220.438,0.037
220.492,-0.294
220.546,-0.473
220.6,-0.246
220.653,-0.09
220.707,-0.132
220.761,-0.418
220.815,-0.037
220.869,0.015
220.922,-0.193
220.976,-0.376
221.03,0.009
221.084,0.108
221.137,0.202
221.191,0.163
221.245,0.083
221.299,0.041
221.352,-0.132
221.406,-0.428
221.46,-0.431
221.514,-0.404
221.567,-0.261
221.621,-0.132
221.675,-0.144
221.728,0.152
221.782,-0.077
221.836,-0.2
221.889,-0.203
221.943,-0.286
221.997,-0.223
222.051,-0.137
